,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,products_per_dependent,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,credit_util_rate,proportion_inactive_months,products_per_tenure,products_per_contacts,dependents_per_contacts,trans_ct_per_contacts,products_per_inactivity,dependents_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,inactivity_contacts,education_income_levels,churn_flag
8037,48,F,3,High School,Single,Less than $40K,Blue,32,1,2,3,2648.0,1539,1109.0,0.94,4926,89,0.816,0.581,0.33333334,1642.0,29.666666,4926.0,89.0,55.348316,0.5811933,0.0625,0.03125,0.33333334,1.0,29.666666,0.5,1.5,44.5,1.8602719,1.5,2.78125,153.9375,6465,5,0,0
8038,61,F,2,Graduate,Single,Less than $40K,Blue,45,2,2,3,2602.0,1441,1161.0,0.704,4838,85,0.735,0.554,1.0,2419.0,42.5,2419.0,42.5,56.91765,0.55380476,0.044444446,0.044444446,0.6666667,0.6666667,28.333334,1.0,1.0,42.5,1.859339,1.3555555,1.8888888,107.51111,6279,5,1,0
8039,39,F,4,Graduate,Single,Less than $40K,Blue,23,1,3,2,1811.0,0,1811.0,0.835,4934,70,0.628,0.0,0.25,1233.5,17.5,4934.0,70.0,70.48572,0.0,0.13043478,0.04347826,0.5,2.0,35.0,0.33333334,1.3333334,23.333334,2.7244616,1.6956521,3.0434783,214.52174,4934,5,1,0
8040,56,M,3,Graduate,Single,$60K - $80K,Blue,46,1,2,2,1891.0,1134,757.0,0.636,5255,77,0.833,0.6,0.33333334,1751.6666,25.666666,5255.0,77.0,68.24675,0.5996827,0.04347826,0.02173913,0.5,1.5,38.5,0.5,1.5,38.5,2.7789528,1.2173913,1.673913,114.23913,6389,4,3,0
8041,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,0.5,612.5,12.25,1225.0,24.5,50.0,0.8503992,0.083333336,0.055555556,0.6666667,1.3333334,16.333334,0.6666667,1.3333334,16.333334,0.8503992,1.2777778,1.3611112,68.05556,4900,6,1,1
8042,42,F,4,College,Single,$40K - $60K,Blue,28,2,2,2,2827.0,1896,931.0,0.739,3891,81,1.025,0.671,0.5,972.75,20.25,1945.5,40.5,48.037037,0.67067564,0.071428575,0.071428575,1.0,2.0,40.5,1.0,2.0,40.5,1.3763707,1.5,2.892857,138.96428,5787,4,1,0
8043,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,3,2,4095.0,2517,1578.0,0.57,4175,77,1.026,0.615,0.33333334,1391.6666,25.666666,4175.0,77.0,54.22078,0.61465204,0.078947365,0.02631579,0.5,1.5,38.5,0.33333334,1.0,25.666666,1.019536,1.2631578,2.0263157,109.86842,6692,5,0,0
8044,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,0.5,1156.0,17.5,2312.0,35.0,66.057144,0.0,0.055555556,0.027777778,0.33333334,0.6666667,11.666667,0.5,1.0,17.5,1.3877552,0.9444444,0.9722222,64.22222,2312,5,1,1
8045,42,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,1438.3,0,1438.3,0.665,4511,76,0.767,0.0,2.0,4511.0,76.0,2255.5,38.0,59.355263,0.0,0.083333336,0.055555556,1.0,0.5,38.0,0.6666667,0.33333334,25.333334,3.1363416,1.1666666,2.1111112,125.30556,4511,5,1,0
8046,54,F,2,High School,Single,$40K - $60K,Blue,42,1,2,2,2205.0,1313,892.0,0.929,4904,82,0.673,0.595,0.5,2452.0,41.0,4904.0,82.0,59.80488,0.5954648,0.04761905,0.023809524,0.5,1.0,41.0,0.5,1.0,41.0,2.2240362,1.2857143,1.9523809,116.7619,6217,4,1,0
8047,41,F,3,Graduate,Married,Less than $40K,Blue,29,1,1,2,2890.0,2150,740.0,0.657,4377,84,0.867,0.744,0.33333334,1459.0,28.0,4377.0,84.0,52.107143,0.74394464,0.03448276,0.03448276,0.5,1.5,42.0,1.0,3.0,84.0,1.5145329,1.4137931,2.8965516,150.93103,6527,3,1,0
8048,50,F,1,Graduate,Unknown,Less than $40K,Blue,36,1,1,3,10417.0,2290,8127.0,1.122,4871,75,1.027,0.22,1.0,4871.0,75.0,4871.0,75.0,64.94666,0.21983297,0.027777778,0.027777778,0.33333334,0.33333334,25.0,1.0,1.0,75.0,0.46760103,1.3888888,2.0833333,135.30556,7161,4,1,0
8049,57,F,2,Uneducated,Married,Less than $40K,Blue,43,2,1,2,2363.0,1876,487.0,0.795,4984,85,0.667,0.794,1.0,2492.0,42.5,2492.0,42.5,58.635296,0.79390603,0.023255814,0.046511628,1.0,1.0,42.5,2.0,2.0,85.0,2.1091833,1.3255814,1.9767442,115.906975,6860,3,0,0
8050,48,F,2,Doctorate,Single,Less than $40K,Blue,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,2.0,809.0,17.0,404.5,8.5,47.588234,0.27414727,0.055555556,0.11111111,1.3333334,0.6666667,11.333333,2.0,1.0,17.0,0.51577944,1.3333334,0.9444444,44.944443,2478,5,2,1
8051,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483.0,0,1483.0,0.707,2520,40,0.429,0.0,1.25,630.0,10.0,504.0,8.0,63.0,0.0,0.06818182,0.11363637,1.6666666,1.3333334,13.333333,1.6666666,1.3333334,13.333333,1.6992582,1.1590909,0.90909094,57.272728,2520,6,1,1
8052,35,F,0,Graduate,Married,Less than $40K,Blue,22,2,2,3,3009.0,2517,492.0,0.735,5329,82,0.745,0.836,0.0,0.0,0.0,2664.5,41.0,64.98781,0.8364905,0.09090909,0.09090909,0.6666667,0.0,27.333334,1.0,0.0,41.0,1.7710203,1.5909091,3.7272727,242.22728,7846,5,1,0
8053,45,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,1,5087.0,2517,2570.0,0.765,4682,77,0.711,0.495,1.0,4682.0,77.0,4682.0,77.0,60.805195,0.49479064,0.055555556,0.027777778,1.0,1.0,77.0,0.5,0.5,38.5,0.9203853,1.25,2.1388888,130.05556,7199,3,1,0
8054,46,F,4,Graduate,Married,$40K - $60K,Blue,36,1,3,1,1925.0,1202,723.0,0.518,4343,66,0.737,0.624,0.25,1085.75,16.5,4343.0,66.0,65.80303,0.6244156,0.083333336,0.027777778,1.0,4.0,66.0,0.33333334,1.3333334,22.0,2.256104,1.2777778,1.8333334,120.638885,5545,4,2,0
8055,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234.0,2055,5179.0,0.703,5051,83,0.66,0.284,0.6666667,1683.6666,27.666666,2525.5,41.5,60.855423,0.2840752,0.02173913,0.04347826,1.0,1.5,41.5,2.0,3.0,83.0,0.69823056,1.2173913,1.8043479,109.804344,7106,3,5,0
8056,57,F,3,College,Single,Less than $40K,Blue,42,1,1,2,2063.0,953,1110.0,0.868,4304,81,0.761,0.462,0.33333334,1434.6666,27.0,4304.0,81.0,53.135803,0.46194863,0.023809524,0.023809524,0.5,1.5,40.5,1.0,3.0,81.0,2.086282,1.3571428,1.9285715,102.47619,5257,3,0,0
8057,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530.0,1233,4297.0,0.859,5270,78,1.0,0.223,0.0,0.0,0.0,1317.5,19.5,67.5641,0.22296564,0.07692308,0.102564104,2.0,0.0,39.0,1.3333334,0.0,26.0,0.95298374,1.4871795,2.0,135.1282,6503,5,2,0
8058,58,F,1,Graduate,Single,Less than $40K,Blue,48,4,3,1,3819.0,1882,1937.0,0.809,4533,68,0.889,0.493,4.0,4533.0,68.0,1133.25,17.0,66.661766,0.49279916,0.0625,0.083333336,4.0,1.0,68.0,1.3333334,0.33333334,22.666666,1.18696,1.2083334,1.4166666,94.4375,6415,4,1,0
8059,59,F,0,College,Single,Less than $40K,Blue,55,2,2,3,2645.0,1127,1518.0,0.623,4251,76,0.767,0.426,0.0,0.0,0.0,2125.5,38.0,55.93421,0.42608696,0.036363635,0.036363635,0.6666667,0.0,25.333334,1.0,0.0,38.0,1.6071833,1.0727273,1.3818182,77.29091,5378,5,0,0
8060,51,F,1,High School,Single,Less than $40K,Blue,39,4,3,2,5448.0,0,5448.0,1.011,4443,75,1.083,0.0,4.0,4443.0,75.0,1110.75,18.75,59.24,0.0,0.07692308,0.102564104,2.0,0.5,37.5,1.3333334,0.33333334,25.0,0.81552863,1.3076923,1.9230769,113.92308,4443,5,0,0
8061,56,F,2,Uneducated,Single,Less than $40K,Blue,42,4,2,2,3495.0,1427,2068.0,0.563,4466,85,0.889,0.408,2.0,2233.0,42.5,1116.5,21.25,52.541176,0.40829757,0.04761905,0.0952381,2.0,1.0,42.5,2.0,1.0,42.5,1.2778255,1.3333334,2.0238094,106.333336,5893,4,0,0
8062,50,M,2,Graduate,Single,$60K - $80K,Blue,36,3,1,1,8074.0,0,8074.0,0.528,4347,66,0.535,0.0,1.5,2173.5,33.0,1449.0,22.0,65.86364,0.0,0.027777778,0.083333336,3.0,2.0,66.0,3.0,2.0,66.0,0.53839487,1.3888888,1.8333334,120.75,4347,2,3,0
8063,44,F,3,High School,Married,Less than $40K,Blue,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,1.0,872.6667,17.333334,872.6667,17.333334,50.346153,0.0,0.083333336,0.083333336,0.75,0.75,13.0,1.0,1.0,17.333334,0.33685023,1.2222222,1.4444444,72.72222,2618,7,0,1
8064,42,F,2,High School,Married,Less than $40K,Blue,30,6,1,1,3124.0,0,3124.0,0.879,4986,79,0.795,0.0,3.0,2493.0,39.5,831.0,13.166667,63.113926,0.0,0.033333335,0.2,6.0,2.0,79.0,6.0,2.0,79.0,1.5960307,1.4,2.6333334,166.2,4986,2,0,0
8065,56,M,1,Graduate,Married,$80K - $120K,Blue,50,3,6,3,8688.0,0,8688.0,0.426,2361,41,0.464,0.0,3.0,2361.0,41.0,787.0,13.666667,57.585365,0.0,0.12,0.06,1.0,0.33333334,13.666667,0.5,0.16666667,6.8333335,0.27175415,1.12,0.82,47.22,2361,9,4,1
8066,49,F,3,Graduate,Married,Less than $40K,Gold,30,4,3,2,15987.0,0,15987.0,0.658,4146,69,0.533,0.0,1.3333334,1382.0,23.0,1036.5,17.25,60.086956,0.0,0.1,0.13333334,2.0,1.5,34.5,1.3333334,1.0,23.0,0.2593357,1.6333333,2.3,138.2,4146,5,1,0
8067,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2,1,15109.0,897,14212.0,0.494,2315,43,0.303,0.059,3.0,1157.5,21.5,385.83334,7.1666665,53.837208,0.059368588,0.054054055,0.16216215,6.0,2.0,43.0,3.0,1.0,21.5,0.15321994,1.2702702,1.1621622,62.567566,3212,3,1,1
8068,42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,2,3,4953.0,2039,2914.0,0.68,4026,53,0.828,0.412,0.6666667,1342.0,17.666666,2013.0,26.5,75.962265,0.4116697,0.055555556,0.055555556,0.6666667,1.0,17.666666,1.0,1.5,26.5,0.8128407,1.1666666,1.4722222,111.833336,6065,5,3,0
8069,50,M,3,Uneducated,Single,$120K +,Blue,38,6,3,3,22304.0,1333,20971.0,0.463,5002,60,0.5,0.06,2.0,1667.3334,20.0,833.6667,10.0,83.36667,0.059765063,0.078947365,0.15789473,2.0,1.0,20.0,2.0,1.0,20.0,0.22426471,1.3157895,1.5789474,131.63158,6335,6,4,0
8070,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,5.0,5176.0,91.0,1035.2,18.2,56.87912,0.0,0.15,0.25,1.6666666,0.33333334,30.333334,1.6666666,0.33333334,30.333334,2.7342842,1.35,4.55,258.8,5176,6,0,0
8071,38,M,1,High School,Single,$40K - $60K,Blue,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521,2.0,4185.0,80.0,2092.5,40.0,52.3125,0.52105737,0.06666667,0.06666667,2.0,1.0,80.0,1.0,0.5,40.0,1.875,1.2666667,2.6666667,139.5,5348,3,1,0
8072,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,5,3,1766.0,0,1766.0,0.769,4643,76,0.617,0.0,1.0,4643.0,76.0,4643.0,76.0,61.092106,0.0,0.104166664,0.020833334,0.33333334,0.33333334,25.333334,0.2,0.2,15.2,2.6291053,1.0833334,1.5833334,96.729164,4643,8,3,0
8073,59,M,0,High School,Single,Less than $40K,Blue,44,2,1,1,3790.0,1149,2641.0,0.597,4455,85,0.604,0.303,0.0,0.0,0.0,2227.5,42.5,52.411766,0.30316624,0.022727273,0.045454547,2.0,0.0,85.0,2.0,0.0,85.0,1.1754618,1.3409091,1.9318181,101.25,5604,2,0,0
8074,33,M,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,0.33333334,1356.3334,22.0,4069.0,66.0,61.651516,0.2235607,0.08695652,0.04347826,0.33333334,1.0,22.0,0.5,1.5,33.0,0.63657695,1.4347826,2.8695652,176.91304,5498,5,1,0
8075,51,F,0,High School,Married,Less than $40K,Blue,42,1,4,4,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,0.0,0.0,0.0,2053.0,49.0,41.89796,0.056862548,0.0952381,0.023809524,0.25,0.0,12.25,0.25,0.0,12.25,0.20552608,1.2142857,1.1666666,48.88095,2621,8,0,1
8076,56,F,1,College,Married,Less than $40K,Blue,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0.0,2.0,2264.0,37.0,1132.0,18.5,61.18919,0.0,0.09090909,0.045454547,0.5,0.25,9.25,0.5,0.25,9.25,1.5740805,1.2727273,0.84090906,51.454544,2264,8,0,1
8077,48,F,1,Doctorate,Married,Less than $40K,Blue,43,2,3,1,2559.0,1514,1045.0,0.57,4117,69,0.643,0.592,2.0,4117.0,69.0,2058.5,34.5,59.666668,0.5916374,0.069767445,0.046511628,2.0,1.0,69.0,0.6666667,0.33333334,23.0,1.6088315,1.1162791,1.6046512,95.74419,5631,4,2,0
8078,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,0.33333334,1608.6666,23.333334,4826.0,70.0,68.942856,0.03470854,0.051282052,0.025641026,0.33333334,1.0,23.333334,0.5,1.5,35.0,0.13981922,1.3589743,1.7948718,123.74359,6024,5,4,0
8079,41,F,1,Graduate,Single,Less than $40K,Blue,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0.0,2.0,4897.0,96.0,2448.5,48.0,51.010418,0.0,0.0625,0.0625,2.0,1.0,96.0,1.0,0.5,48.0,3.4047139,1.28125,3.0,153.03125,4897,3,1,0
8080,50,F,3,Uneducated,Married,Less than $40K,Blue,36,1,2,3,2473.0,1675,798.0,0.648,4203,73,0.872,0.677,0.33333334,1401.0,24.333334,4203.0,73.0,57.575344,0.677315,0.055555556,0.027777778,0.33333334,1.0,24.333334,0.5,1.5,36.5,1.6995552,1.3888888,2.0277777,116.75,5878,5,0,0
8081,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418,0.5,944.0,21.0,1888.0,42.0,44.95238,0.41770265,0.10714286,0.071428575,2.0,4.0,84.0,0.6666667,1.3333334,28.0,0.9388364,1.2142857,3.0,134.85715,5456,4,2,0
8082,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,2,3,3510.0,941,2569.0,0.717,4833,77,0.75,0.268,1.0,4833.0,77.0,4833.0,77.0,62.766235,0.26809117,0.055555556,0.027777778,0.33333334,0.33333334,25.666666,0.5,0.5,38.5,1.3769231,1.6388888,2.1388888,134.25,5774,5,2,0
8083,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347.0,1900,447.0,0.845,2447,47,0.621,0.81,1.3333334,815.6667,15.666667,611.75,11.75,52.06383,0.8095441,0.083333336,0.11111111,1.3333334,1.0,15.666667,1.3333334,1.0,15.666667,1.0426075,1.5833334,1.3055556,67.97222,4347,6,0,1
8084,56,F,3,Graduate,Single,Less than $40K,Blue,39,1,3,4,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,0.33333334,836.3333,15.666667,2509.0,47.0,53.38298,0.0,0.07692308,0.025641026,0.25,0.75,11.75,0.33333334,1.0,15.666667,1.5373775,1.4358975,1.2051282,64.333336,2509,7,1,1
8085,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,1.3333334,747.0,12.0,560.25,9.0,62.25,0.0,0.055555556,0.11111111,1.0,0.75,9.0,2.0,1.5,18.0,1.4724047,1.3611112,1.0,62.25,2241,6,0,1
8086,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,0.6666667,1268.3334,26.333334,1902.5,39.5,48.16456,0.7328537,0.04,0.08,2.0,3.0,79.0,2.0,3.0,79.0,1.8249401,1.76,3.16,152.2,5333,2,0,0
8087,60,F,1,Doctorate,Single,Less than $40K,Blue,47,1,1,1,3803.0,1448,2355.0,0.565,4575,78,0.592,0.381,1.0,4575.0,78.0,4575.0,78.0,58.653847,0.38075203,0.021276595,0.021276595,1.0,1.0,78.0,1.0,1.0,78.0,1.2029977,1.2765957,1.6595745,97.34042,6023,2,2,0
8088,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165.0,2517,648.0,0.748,2751,49,1.042,0.795,0.6666667,917.0,16.333334,1375.5,24.5,56.142857,0.79526067,0.05263158,0.05263158,0.6666667,1.0,16.333334,1.0,1.5,24.5,0.8691943,1.2368422,1.2894737,72.39474,5268,5,1,1
8089,60,F,1,Graduate,Single,Less than $40K,Blue,46,2,3,2,4628.0,2327,2301.0,0.611,4226,92,0.736,0.503,2.0,4226.0,92.0,2113.0,46.0,45.934784,0.502809,0.06521739,0.04347826,1.0,0.5,46.0,0.6666667,0.33333334,30.666666,0.91313744,1.3043479,2.0,91.86957,6553,5,1,0
8090,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253.0,1981,272.0,0.55,4758,81,0.723,0.879,2.0,4758.0,81.0,2379.0,40.5,58.74074,0.8792721,0.055555556,0.055555556,1.0,0.5,40.5,1.0,0.5,40.5,2.111851,1.4444444,2.25,132.16667,6739,4,0,0
8091,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86,0.33333334,795.3333,16.333334,2386.0,49.0,48.69388,0.859887,0.05263158,0.02631579,0.33333334,1.0,16.333334,0.5,1.5,24.5,0.89868176,1.2894737,1.2894737,62.789474,4669,5,1,1
8092,54,M,0,High School,Single,$80K - $120K,Blue,45,1,3,2,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073,0.0,0.0,0.0,4765.0,76.0,62.69737,0.07302941,0.06666667,0.022222223,0.5,0.0,38.0,0.33333334,0.0,25.333334,0.22818695,1.2,1.6888889,105.888885,6290,5,3,0
8093,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306.0,706,2600.0,0.814,4772,76,0.9,0.214,0.5,2386.0,38.0,4772.0,76.0,62.789474,0.21355112,0.032258064,0.032258064,0.33333334,0.6666667,25.333334,1.0,2.0,76.0,1.4434361,1.3225807,2.451613,153.93549,5478,4,3,0
8094,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,0.6666667,1429.6666,24.0,2144.5,36.0,59.569443,0.0,0.027027028,0.054054055,1.0,1.5,36.0,2.0,3.0,72.0,2.0901558,1.2162162,1.945946,115.91892,4289,3,0,0
8095,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8480.0,1339,7141.0,0.668,4070,76,0.49,0.158,0.33333334,1356.6666,25.333334,4070.0,76.0,53.55263,0.15790094,0.07692308,0.03846154,0.33333334,1.0,25.333334,0.5,1.5,38.0,0.47995284,1.6153846,2.9230769,156.53847,5409,5,4,0
8096,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645,1.0,2214.0,40.0,2214.0,40.0,55.35,0.64488226,0.08108108,0.054054055,1.0,1.0,40.0,0.6666667,0.6666667,26.666666,2.127823,1.4324324,2.162162,119.675674,5770,5,0,0
8097,53,F,1,Graduate,Married,Less than $40K,Blue,42,2,1,3,4637.0,0,4637.0,0.709,4583,86,0.911,0.0,2.0,4583.0,86.0,2291.5,43.0,53.2907,0.0,0.023809524,0.04761905,0.6666667,0.33333334,28.666666,2.0,1.0,86.0,0.98835456,1.2619047,2.047619,109.11905,4583,4,1,0
8098,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,0.6666667,1574.0,27.0,2361.0,40.5,58.296295,0.0,0.11904762,0.04761905,2.0,3.0,81.0,0.4,0.6,16.2,3.2830424,1.2619047,1.9285715,112.42857,4722,6,2,0
8099,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411,0.5,2133.5,37.5,4267.0,75.0,56.893333,0.41081873,0.09090909,0.030303031,0.5,1.0,37.5,0.33333334,0.6666667,25.0,1.2476609,1.1515151,2.2727273,129.30302,5672,5,0,0
8100,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325,0.0,0.0,0.0,2307.0,35.0,65.91428,0.3246487,0.05263158,0.10526316,1.0,0.0,35.0,2.0,0.0,70.0,1.3507025,1.3684211,3.6842105,242.8421,5723,3,1,0
8101,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,0.5,1132.75,22.0,2265.5,44.0,51.488636,0.48042378,0.027777778,0.055555556,2.0,4.0,88.0,2.0,4.0,88.0,2.0870566,1.2777778,2.4444444,125.861115,5574,2,4,0
8102,57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555,0.6666667,1813.3334,27.666666,2720.0,41.5,65.54217,0.5553565,0.04347826,0.04347826,1.0,1.5,41.5,1.0,1.5,41.5,1.9491222,1.2391304,1.8043479,118.26087,6990,4,2,0
8103,32,F,0,Graduate,Single,Less than $40K,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,0.0,0.0,0.0,5373.0,87.0,61.75862,0.24296963,0.11764706,0.05882353,1.0,0.0,87.0,0.5,0.0,43.5,1.2087739,1.882353,5.117647,316.05884,6453,3,1,0
8104,43,F,3,Graduate,Married,Less than $40K,Blue,38,2,2,2,1530.0,0,1530.0,0.642,5138,84,0.68,0.0,0.6666667,1712.6666,28.0,2569.0,42.0,61.166668,0.0,0.05263158,0.05263158,1.0,1.5,42.0,1.0,1.5,42.0,3.35817,1.1315789,2.2105262,135.21053,5138,4,1,0
8105,48,F,3,High School,Unknown,Less than $40K,Blue,36,2,1,1,1438.3,0,1438.3,0.885,5014,84,0.909,0.0,0.6666667,1671.3334,28.0,2507.0,42.0,59.690475,0.0,0.027777778,0.055555556,2.0,3.0,84.0,2.0,3.0,84.0,3.48606,1.3333334,2.3333333,139.27777,5014,2,0,0
8106,52,F,4,High School,Single,Less than $40K,Blue,44,1,1,3,5721.0,0,5721.0,0.57,4188,79,0.881,0.0,0.25,1047.0,19.75,4188.0,79.0,53.012657,0.0,0.022727273,0.022727273,0.33333334,1.3333334,26.333334,1.0,4.0,79.0,0.73203987,1.1818181,1.7954545,95.181816,4188,4,0,0
8107,38,F,2,College,Married,Less than $40K,Blue,29,2,1,0,3809.0,1172,2637.0,0.9,4314,81,0.976,0.308,1.0,2157.0,40.5,2157.0,40.5,53.25926,0.30769232,0.03448276,0.06896552,0.0,0.0,0.0,2.0,2.0,81.0,1.1325808,1.3103448,2.7931035,148.75862,5486,1,0,0
8108,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,0.33333334,1210.0,26.0,3630.0,78.0,46.53846,0.61051136,0.075,0.025,0.33333334,1.0,26.0,0.33333334,1.0,26.0,1.03125,1.2,1.95,90.75,5779,6,0,0
8109,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,0.5,1132.0,23.5,2264.0,47.0,48.17021,0.0,0.09090909,0.030303031,0.33333334,0.6666667,15.666667,0.33333334,0.6666667,15.666667,1.4114714,1.2424242,1.4242424,68.606064,2264,6,3,1
8110,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,6.0,2532.0,43.0,422.0,7.1666665,58.88372,0.21507353,0.08695652,0.13043478,2.0,0.33333334,14.333333,1.5,0.25,10.75,1.5514706,1.173913,0.9347826,55.04348,2883,7,2,1
8111,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43,0.2,848.4,12.8,4242.0,64.0,66.28125,0.42999488,0.07317073,0.024390243,0.5,2.5,32.0,0.33333334,1.6666666,21.333334,1.0838017,1.1219512,1.5609756,103.46342,5925,5,1,0
8112,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328.0,1953,375.0,0.599,4373,89,0.935,0.839,0.33333334,1457.6666,29.666666,4373.0,89.0,49.13483,0.83891755,0.074074075,0.037037037,0.33333334,1.0,29.666666,0.5,1.5,44.5,1.8784364,1.3333334,3.2962964,161.96297,6326,5,1,0
8113,41,M,4,Graduate,Married,$120K +,Blue,34,1,3,3,34516.0,2517,31999.0,0.434,2051,41,1.05,0.073,0.25,512.75,10.25,2051.0,41.0,50.02439,0.0729227,0.0882353,0.029411765,0.33333334,1.3333334,13.666667,0.33333334,1.3333334,13.666667,0.059421718,1.2058823,1.2058823,60.32353,4568,6,5,0
8114,45,F,5,Graduate,Single,Less than $40K,Blue,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,0.4,933.4,18.0,2333.5,45.0,51.855556,0.2181303,0.055555556,0.055555556,0.6666667,1.6666666,30.0,1.0,2.5,45.0,1.2019057,1.25,2.5,129.63889,5514,5,1,0
8115,46,F,4,Graduate,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,1.25,622.0,11.0,497.6,8.8,56.545456,0.56942225,0.07692308,0.12820514,1.6666666,1.3333334,14.666667,1.6666666,1.3333334,14.666667,1.7298199,1.1794872,1.1282052,63.794872,3307,6,2,1
8116,51,F,3,High School,Single,Less than $40K,Blue,41,1,4,3,3229.0,2517,712.0,0.622,4526,95,0.638,0.779,0.33333334,1508.6666,31.666666,4526.0,95.0,47.642105,0.7794983,0.09756097,0.024390243,0.33333334,1.0,31.666666,0.25,0.75,23.75,1.4016724,1.2439024,2.317073,110.39024,7043,7,0,0
8117,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,1,3,3080.0,1776,1304.0,0.973,5097,77,0.833,0.577,1.0,2548.5,38.5,2548.5,38.5,66.19481,0.5766234,0.03125,0.0625,0.6666667,0.6666667,25.666666,2.0,2.0,77.0,1.6548702,1.375,2.40625,159.28125,6873,4,1,0
